family,alignment,task,pair_id,layer,relative_depth,c_v,c_a
mistral,inst,reader,pair_3,21,0.6774193548387096,0.5492387951566787,0.5484712639042342
mistral,inst,reader,pair_3,22,0.7096774193548387,0.5833095551472046,0.5237322467287512
mistral,inst,reader,pair_3,23,0.7419354838709677,0.725452505349497,0.5419808448158245
mistral,inst,reader,pair_3,24,0.7741935483870968,0.8854592309323688,0.9072419675687498
mistral,inst,reader,pair_3,25,0.8064516129032258,0.9293367353117882,0.9790148507255121
mistral,inst,reader,pair_3,26,0.8387096774193549,1.0577373251009714,0.9719440064843007
mistral,inst,reader,pair_3,27,0.8709677419354839,1.2044949136182732,1.0236627289542477
mistral,inst,reader,pair_3,28,0.9032258064516129,1.4163503464647103,1.1314683762051794
mistral,inst,reader,pair_3,29,0.9354838709677419,1.2995969652737087,0.8747847014271535
mistral,inst,reader,pair_3,30,0.967741935483871,1.4691153802335488,1.1839299496219924
mistral,inst,reader,pair_3,31,1.0,1.4421021124508158,1.0984336906688594
mistral,inst,reader,pair_4,0,0.0,0.1280577190098589,0.0
mistral,inst,reader,pair_4,1,0.03225806451612903,0.0,0.0
mistral,inst,reader,pair_4,2,0.06451612903225806,0.03010594464952276,0.0
mistral,inst,reader,pair_4,3,0.0967741935483871,0.169486263397635,0.004297700758615385
mistral,inst,reader,pair_4,4,0.12903225806451613,0.0,0.04977938810038643
mistral,inst,reader,pair_4,5,0.16129032258064516,0.0,0.0
mistral,inst,reader,pair_4,6,0.1935483870967742,0.04468663746766839,0.0
mistral,inst,reader,pair_4,7,0.22580645161290322,0.08085405881150658,0.037158002199006696
mistral,inst,reader,pair_4,8,0.25806451612903225,0.013398461619714096,0.019754486750417112
mistral,inst,reader,pair_4,9,0.2903225806451613,0.0,0.05222745566347066
mistral,inst,reader,pair_4,10,0.3225806451612903,0.0,0.0
mistral,inst,reader,pair_4,11,0.3548387096774194,0.0191935144584705,1.718415190571365e-05
mistral,inst,reader,pair_4,12,0.3870967741935484,0.0,0.11276535085927403
mistral,inst,reader,pair_4,13,0.41935483870967744,0.0,0.0
mistral,inst,reader,pair_4,14,0.45161290322580644,0.03467281238430886,0.03841471963377654
mistral,inst,reader,pair_4,15,0.4838709677419355,0.0,0.14891199832616658
mistral,inst,reader,pair_4,16,0.5161290322580645,0.0014200781651697303,0.22211442583042343
mistral,inst,reader,pair_4,17,0.5483870967741935,0.050763820277003865,0.2942024070875347
mistral,inst,reader,pair_4,18,0.5806451612903226,0.20782000601395126,0.2878386841180117
mistral,inst,reader,pair_4,19,0.6129032258064516,0.18217915087783845,0.42644842060175353
mistral,inst,reader,pair_4,20,0.6451612903225806,0.3722453244293631,0.4104944941248863
mistral,inst,reader,pair_4,21,0.6774193548387096,0.4890304464525138,0.4504978726879942
mistral,inst,reader,pair_4,22,0.7096774193548387,0.4696264368947518,0.6213643041220038
mistral,inst,reader,pair_4,23,0.7419354838709677,0.7194273152821666,0.758227157168222
mistral,inst,reader,pair_4,24,0.7741935483870968,0.8633164019489195,0.9121598154019804
mistral,inst,reader,pair_4,25,0.8064516129032258,0.8915034293860394,0.9377292656600629
mistral,inst,reader,pair_4,26,0.8387096774193549,1.13338039855455,1.0686509032099503
mistral,inst,reader,pair_4,27,0.8709677419354839,1.2253630802740476,1.04145762935208
mistral,inst,reader,pair_4,28,0.9032258064516129,1.4350967638375012,1.1246743753122512
mistral,inst,reader,pair_4,29,0.9354838709677419,1.4024991394918647,1.064771031108447
mistral,inst,reader,pair_4,30,0.967741935483871,1.4086471102852096,0.9906241639387485
mistral,inst,reader,pair_4,31,1.0,1.3613631586667412,1.194848419692653
mistral,inst,reader,pair_5,0,0.0,0.0,0.008524619502793374
mistral,inst,reader,pair_5,1,0.03225806451612903,0.001699311575598793,0.032636830422808696
mistral,inst,reader,pair_5,2,0.06451612903225806,0.0,0.0
mistral,inst,reader,pair_5,3,0.0967741935483871,0.08935600039628876,0.011730769018660107
mistral,inst,reader,pair_5,4,0.12903225806451613,0.03368321788715583,0.13329387743000898
mistral,inst,reader,pair_5,5,0.16129032258064516,0.015188311177472326,0.0
mistral,inst,reader,pair_5,6,0.1935483870967742,0.0,0.07300272291374081
mistral,inst,reader,pair_5,7,0.22580645161290322,0.0,0.0
mistral,inst,reader,pair_5,8,0.25806451612903225,0.0,0.13170850154290809
mistral,inst,reader,pair_5,9,0.2903225806451613,0.10547209545992266,0.0
mistral,inst,reader,pair_5,10,0.3225806451612903,0.1611740814735345,0.0
mistral,inst,reader,pair_5,11,0.3548387096774194,0.17518063151980884,0.0
mistral,inst,reader,pair_5,12,0.3870967741935484,0.10715177597371442,0.004996156093382553
mistral,inst,reader,pair_5,13,0.41935483870967744,0.015389703688635771,0.13904177326701356
mistral,inst,reader,pair_5,14,0.45161290322580644,0.0,0.11762099288332897
mistral,inst,reader,pair_5,15,0.4838709677419355,0.0837109845418869,0.21923835273027703
mistral,inst,reader,pair_5,16,0.5161290322580645,0.19479738037361344,0.31496591264669704
mistral,inst,reader,pair_5,17,0.5483870967741935,0.14687258876762754,0.24873643028964243
mistral,inst,reader,pair_5,18,0.5806451612903226,0.12829861686569016,0.21779934684559482
mistral,inst,reader,pair_5,19,0.6129032258064516,0.13695238665446574,0.3359608915238622
mistral,inst,reader,pair_5,20,0.6451612903225806,0.3444730737098115,0.441103798442424
mistral,inst,reader,pair_5,21,0.6774193548387096,0.48844523217271085,0.4240487659903003
mistral,inst,reader,pair_5,22,0.7096774193548387,0.7106160361206484,0.6535783520985498
mistral,inst,reader,pair_5,23,0.7419354838709677,0.8011942674457109,0.7516144320272422
mistral,inst,reader,pair_5,24,0.7741935483870968,0.78799146983659,0.7868335149548016
mistral,inst,reader,pair_5,25,0.8064516129032258,0.7308812122317789,0.9093713004328231
mistral,inst,reader,pair_5,26,0.8387096774193549,1.1097844708462032,1.0571951871685703
mistral,inst,reader,pair_5,27,0.8709677419354839,1.074892986095884,1.0098665069885606
mistral,inst,reader,pair_5,28,0.9032258064516129,1.269761443213504,0.9599161046826259
mistral,inst,reader,pair_5,29,0.9354838709677419,1.236361913911619,1.0019411816704122
mistral,inst,reader,pair_5,30,0.967741935483871,1.4762421268425991,1.2016407911566986
mistral,inst,reader,pair_5,31,1.0,1.3136655093530356,1.1297504156453533
mistral,inst,reader,pair_6,0,0.0,0.0380561416053186,0.027146053035267317
mistral,inst,reader,pair_6,1,0.03225806451612903,0.0,0.0
mistral,inst,reader,pair_6,2,0.06451612903225806,0.0,0.08339524520022176
mistral,inst,reader,pair_6,3,0.0967741935483871,0.20821549616270696,0.0
mistral,inst,reader,pair_6,4,0.12903225806451613,0.0,0.06944838974317118
mistral,inst,reader,pair_6,5,0.16129032258064516,0.12582815006733877,0.1237590588787945
mistral,inst,reader,pair_6,6,0.1935483870967742,0.01505738643724821,0.04991798954992544
mistral,inst,reader,pair_6,7,0.22580645161290322,0.01036436935759212,0.06802007247123762
mistral,inst,reader,pair_6,8,0.25806451612903225,0.07939792294344337,0.0
mistral,inst,reader,pair_6,9,0.2903225806451613,0.0,0.0
mistral,inst,reader,pair_6,10,0.3225806451612903,0.0,0.042267004515696385
mistral,inst,reader,pair_6,11,0.3548387096774194,0.10246223592572962,0.0
mistral,inst,reader,pair_6,12,0.3870967741935484,0.09250291583627364,0.034549664100100394
mistral,inst,reader,pair_6,13,0.41935483870967744,0.0,0.03647508806836075
mistral,inst,reader,pair_6,14,0.45161290322580644,0.018823136499001112,0.13625278831849896
mistral,inst,reader,pair_6,15,0.4838709677419355,0.10627860011704712,0.1234278208367011
mistral,inst,reader,pair_6,16,0.5161290322580645,0.02030927755538174,0.24086613400965762
mistral,inst,reader,pair_6,17,0.5483870967741935,0.06839254673380135,0.12096290717175512
mistral,inst,reader,pair_6,18,0.5806451612903226,0.12246672706821926,0.2360615447409021
mistral,inst,reader,pair_6,19,0.6129032258064516,0.23351697807757318,0.31822729567274577
mistral,inst,reader,pair_6,20,0.6451612903225806,0.3028111998521952,0.49881634429532457
mistral,inst,reader,pair_6,21,0.6774193548387096,0.5062995224053932,0.5751726440787515
mistral,inst,reader,pair_6,22,0.7096774193548387,0.547252138233269,0.5756290285535854
mistral,inst,reader,pair_6,23,0.7419354838709677,0.6951960572534047,0.7122590408276778
mistral,inst,reader,pair_6,24,0.7741935483870968,0.9254284227885945,0.7904853129809736
mistral,inst,reader,pair_6,25,0.8064516129032258,0.8983658685624751,0.8252811966186223
mistral,inst,reader,pair_6,26,0.8387096774193549,1.2564637901506717,0.8855411629621451
mistral,inst,reader,pair_6,27,0.8709677419354839,1.1142660611129043,0.9928197669513891
mistral,inst,reader,pair_6,28,0.9032258064516129,1.435079253930549,1.0686863588748305
mistral,inst,reader,pair_6,29,0.9354838709677419,1.3772265685955063,0.9698566622414458
mistral,inst,reader,pair_6,30,0.967741935483871,1.2776249945226639,1.122627529766773
mistral,inst,reader,pair_6,31,1.0,1.3922522641416424,1.1742618234450461
mistral,inst,reader,pair_7,0,0.0,0.0,0.08533718182704683
mistral,inst,reader,pair_7,1,0.03225806451612903,0.10887047219808461,0.0
mistral,inst,reader,pair_7,2,0.06451612903225806,0.020012379256605164,0.0
mistral,inst,reader,pair_7,3,0.0967741935483871,0.11599954646038939,0.020939537095705656
mistral,inst,reader,pair_7,4,0.12903225806451613,0.0771304060061923,0.0
mistral,inst,reader,pair_7,5,0.16129032258064516,0.026416402437251178,0.17609141770915215
mistral,inst,reader,pair_7,6,0.1935483870967742,0.16799503651976921,0.0
mistral,inst,reader,pair_7,7,0.22580645161290322,0.03327559127271063,0.02967873976341611
mistral,inst,reader,pair_7,8,0.25806451612903225,0.0,0.0
mistral,inst,reader,pair_7,9,0.2903225806451613,0.020802965818732398,0.09610539797726714
mistral,inst,reader,pair_7,10,0.3225806451612903,0.050680179054147075,0.0
mistral,inst,reader,pair_7,11,0.3548387096774194,0.0,0.0
mistral,inst,reader,pair_7,12,0.3870967741935484,0.14222329689370017,0.00577088436395181
mistral,inst,reader,pair_7,13,0.41935483870967744,0.0,0.09538201930473253
mistral,inst,reader,pair_7,14,0.45161290322580644,0.03378241450973889,0.09106332282365323
mistral,inst,reader,pair_7,15,0.4838709677419355,0.11168740502623559,0.08503965517951517
mistral,inst,reader,pair_7,16,0.5161290322580645,0.0008495651576363727,0.15324160730418934
mistral,inst,reader,pair_7,17,0.5483870967741935,0.12780985494809882,0.1289639876111986
mistral,inst,reader,pair_7,18,0.5806451612903226,0.08537559750388962,0.19535927524437602
mistral,inst,reader,pair_7,19,0.6129032258064516,0.30791167865893576,0.46481652187950695
mistral,inst,reader,pair_7,20,0.6451612903225806,0.4338393077654748,0.3664365685858957
mistral,inst,reader,pair_7,21,0.6774193548387096,0.38708333560710817,0.4303671766979413
mistral,inst,reader,pair_7,22,0.7096774193548387,0.7189394846992359,0.5902714330719143
mistral,inst,reader,pair_7,23,0.7419354838709677,0.710734170672074,0.6859200138302023
mistral,inst,reader,pair_7,24,0.7741935483870968,0.8715115611838823,0.7290132300472113
mistral,inst,reader,pair_7,25,0.8064516129032258,0.9451137359508668,0.8192942371733085
mistral,inst,reader,pair_7,26,0.8387096774193549,0.9261168074095343,0.9805113111984609
mistral,inst,reader,pair_7,27,0.8709677419354839,1.2744108850237588,1.0937514494016234
mistral,inst,reader,pair_7,28,0.9032258064516129,1.418918977210983,1.1369499051689689
mistral,inst,reader,pair_7,29,0.9354838709677419,1.3480339992066241,1.139419572856547
mistral,inst,reader,pair_7,30,0.967741935483871,1.3550409497149165,1.186229833843354
mistral,inst,reader,pair_7,31,1.0,1.405877035175045,0.9570838477943027
mistral,inst,reader,pair_8,0,0.0,0.0,0.005989997543732131
mistral,inst,reader,pair_8,1,0.03225806451612903,0.0,0.0394426830271726
mistral,inst,reader,pair_8,2,0.06451612903225806,0.09536083181648385,0.0
mistral,inst,reader,pair_8,3,0.0967741935483871,0.06106783378083441,0.07226397016882245
mistral,inst,reader,pair_8,4,0.12903225806451613,0.0,0.0
mistral,inst,reader,pair_8,5,0.16129032258064516,0.0,0.0
mistral,inst,reader,pair_8,6,0.1935483870967742,0.0,0.10083025658875565
mistral,inst,reader,pair_8,7,0.22580645161290322,0.0,0.0
mistral,inst,reader,pair_8,8,0.25806451612903225,0.0,0.0
mistral,inst,reader,pair_8,9,0.2903225806451613,0.0,0.03447132433482181
mistral,inst,reader,pair_8,10,0.3225806451612903,0.0271838396855352,0.0
mistral,inst,reader,pair_8,11,0.3548387096774194,0.041952488127498896,0.019937743607153842
mistral,inst,reader,pair_8,12,0.3870967741935484,0.0,0.008663885970501564
mistral,inst,reader,pair_8,13,0.41935483870967744,0.1046800248290829,0.11593782751403867
mistral,inst,reader,pair_8,14,0.45161290322580644,0.055631314531077856,0.18447003729241543
mistral,inst,reader,pair_8,15,0.4838709677419355,0.06189206016168347,0.13503180444556379
mistral,inst,reader,pair_8,16,0.5161290322580645,0.12828906257262268,0.14301207020421244
mistral,inst,reader,pair_8,17,0.5483870967741935,0.026401893926173772,0.3570340624206611
mistral,inst,reader,pair_8,18,0.5806451612903226,0.2492274228427866,0.1751942819074746
mistral,inst,reader,pair_8,19,0.6129032258064516,0.16398913770885448,0.2688117409538672
mistral,inst,reader,pair_8,20,0.6451612903225806,0.21006785852302198,0.4684526169539067
mistral,inst,reader,pair_8,21,0.6774193548387096,0.5627501193421666,0.5635154298330934
mistral,inst,reader,pair_8,22,0.7096774193548387,0.6967416124274214,0.5955471759445381
mistral,inst,reader,pair_8,23,0.7419354838709677,0.7347739681143669,0.6498659260253045
mistral,inst,reader,pair_8,24,0.7741935483870968,0.859831710665854,0.8988291833073982
mistral,inst,reader,pair_8,25,0.8064516129032258,1.051826850556757,0.9738898175092882
mistral,inst,reader,pair_8,26,0.8387096774193549,1.082711402709544,1.0331657638995981
mistral,inst,reader,pair_8,27,0.8709677419354839,1.3313865683514992,1.061238176305847
mistral,inst,reader,pair_8,28,0.9032258064516129,1.182985834250983,1.0835575675578706
mistral,inst,reader,pair_8,29,0.9354838709677419,1.3733565808054666,1.0422157530388783
mistral,inst,reader,pair_8,30,0.967741935483871,1.3150678482435278,1.0578292180124855
mistral,inst,reader,pair_8,31,1.0,1.5207731262202009,1.1537289881885973
mistral,inst,reader,pair_9,0,0.0,0.13385814007896132,0.0
mistral,inst,reader,pair_9,1,0.03225806451612903,0.03407179223745112,0.12952207897692786
mistral,inst,reader,pair_9,2,0.06451612903225806,0.14691254274089996,0.0
mistral,inst,reader,pair_9,3,0.0967741935483871,0.12789815631179952,0.09038899637509358
mistral,inst,reader,pair_9,4,0.12903225806451613,0.095457594782601,0.021090891023790772
mistral,inst,reader,pair_9,5,0.16129032258064516,0.08209447051910675,0.07867648878460737
mistral,inst,reader,pair_9,6,0.1935483870967742,0.0,0.0
mistral,inst,reader,pair_9,7,0.22580645161290322,0.09414004063461097,0.09570365081814741
mistral,inst,reader,pair_9,8,0.25806451612903225,0.06428642042661945,0.0
mistral,inst,reader,pair_9,9,0.2903225806451613,0.0,0.0
mistral,inst,reader,pair_9,10,0.3225806451612903,0.13952375082694318,0.021090091955702717
mistral,inst,reader,pair_9,11,0.3548387096774194,0.0814770800983297,0.010091511784041853
mistral,inst,reader,pair_9,12,0.3870967741935484,0.0,0.1149892829857086
mistral,inst,reader,pair_9,13,0.41935483870967744,0.12651976686909638,0.21860510309147566
mistral,inst,reader,pair_9,14,0.45161290322580644,0.03314835128001737,0.05571737569509067
mistral,inst,reader,pair_9,15,0.4838709677419355,0.07282305002094233,0.04218674763836035
mistral,inst,reader,pair_9,16,0.5161290322580645,0.01682710198448635,0.21499156326407876
mistral,inst,reader,pair_9,17,0.5483870967741935,0.1050742207612659,0.17490006481314951
mistral,inst,reader,pair_9,18,0.5806451612903226,0.20609325824429411,0.2523451259938368
mistral,inst,reader,pair_9,19,0.6129032258064516,0.4363265383929513,0.3316002144675145
mistral,inst,reader,pair_9,20,0.6451612903225806,0.45701473265316483,0.4963850194550114
mistral,inst,reader,pair_9,21,0.6774193548387096,0.521278980008526,0.5619599454870126
mistral,inst,reader,pair_9,22,0.7096774193548387,0.5610078373466878,0.6298640532334797
mistral,inst,reader,pair_9,23,0.7419354838709677,0.6661431769369274,0.7544188413356828
mistral,inst,reader,pair_9,24,0.7741935483870968,0.936442184924605,0.6186029803922706
mistral,inst,reader,pair_9,25,0.8064516129032258,0.8938742905280527,0.7968434374983508
mistral,inst,reader,pair_9,26,0.8387096774193549,1.1676076652954286,1.0102054087804504
mistral,inst,reader,pair_9,27,0.8709677419354839,1.18235038844807,1.1365631676411003
mistral,inst,reader,pair_9,28,0.9032258064516129,1.2637529856797278,1.1041097525085213
mistral,inst,reader,pair_9,29,0.9354838709677419,1.4175128538121677,1.082859570809234
mistral,inst,reader,pair_9,30,0.967741935483871,1.4805850392185238,1.0929938749367583
mistral,inst,reader,pair_9,31,1.0,1.4270385858573298,1.1516371877183693
mistral,inst,reader,pair_10,0,0.0,0.060329182386130234,0.11573398184363702
mistral,inst,reader,pair_10,1,0.03225806451612903,0.0,0.0
mistral,inst,reader,pair_10,2,0.06451612903225806,0.053112733885048724,0.0
mistral,inst,reader,pair_10,3,0.0967741935483871,0.004228416459803356,0.04882764532528925
mistral,inst,reader,pair_10,4,0.12903225806451613,0.0,0.0
mistral,inst,reader,pair_10,5,0.16129032258064516,0.0,0.0
mistral,inst,reader,pair_10,6,0.1935483870967742,0.0012704258327409356,0.03918428079340757
mistral,inst,reader,pair_10,7,0.22580645161290322,0.05786623676892613,0.0
mistral,inst,reader,pair_10,8,0.25806451612903225,0.10363040452204005,0.0
mistral,inst,reader,pair_10,9,0.2903225806451613,0.0,0.10831439579825519
mistral,inst,reader,pair_10,10,0.3225806451612903,0.0,0.0
mistral,inst,reader,pair_10,11,0.3548387096774194,0.0,0.13748018952569144
mistral,inst,reader,pair_10,12,0.3870967741935484,0.0,0.0
mistral,inst,reader,pair_10,13,0.41935483870967744,0.0,0.03633423654647697
mistral,inst,reader,pair_10,14,0.45161290322580644,0.0,0.18621423580322394
mistral,inst,reader,pair_10,15,0.4838709677419355,0.004022699921728351,0.03048525334345223
mistral,inst,reader,pair_10,16,0.5161290322580645,0.11559194958927507,0.07842031086004278
mistral,inst,reader,pair_10,17,0.5483870967741935,0.11245244020076098,0.2888199428137107
mistral,inst,reader,pair_10,18,0.5806451612903226,0.10944031893952931,0.2494418930919131
mistral,inst,reader,pair_10,19,0.6129032258064516,0.18338747667860966,0.32906771166023824
mistral,inst,reader,pair_10,20,0.6451612903225806,0.5766204111969213,0.26892513372700977
mistral,inst,reader,pair_10,21,0.6774193548387096,0.5156382988528654,0.5372191069838311
mistral,inst,reader,pair_10,22,0.7096774193548387,0.5162948505783211,0.7104004811431268
mistral,inst,reader,pair_10,23,0.7419354838709677,0.8138084969674961,0.6520695724902825
mistral,inst,reader,pair_10,24,0.7741935483870968,0.8511167069721667,0.7641560768981056
mistral,inst,reader,pair_10,25,0.8064516129032258,1.0308992935698553,0.9066439967793223
mistral,inst,reader,pair_10,26,0.8387096774193549,1.1139960188561229,0.9947013670098674
mistral,inst,reader,pair_10,27,0.8709677419354839,1.2563453996279639,1.135181496989777
mistral,inst,reader,pair_10,28,0.9032258064516129,1.225332629792342,1.055867674019569
mistral,inst,reader,pair_10,29,0.9354838709677419,1.5498121539573142,1.0451503586106856
mistral,inst,reader,pair_10,30,0.967741935483871,1.4962080152057173,1.0446812298993962
mistral,inst,reader,pair_10,31,1.0,1.4871653373763403,1.1293590839206962
mistral,inst,reader,pair_11,0,0.0,0.033169038853893267,0.0
mistral,inst,reader,pair_11,1,0.03225806451612903,0.10422329837262324,0.0
mistral,inst,reader,pair_11,2,0.06451612903225806,0.0,0.04041611603643091
mistral,inst,reader,pair_11,3,0.0967741935483871,0.0,0.0
mistral,inst,reader,pair_11,4,0.12903225806451613,0.0,0.0
mistral,inst,reader,pair_11,5,0.16129032258064516,0.1389960141335689,0.18807541651531343
mistral,inst,reader,pair_11,6,0.1935483870967742,0.0,0.02074216016115186
mistral,inst,reader,pair_11,7,0.22580645161290322,0.0,0.03082122934554886
mistral,inst,reader,pair_11,8,0.25806451612903225,0.0,0.0432950528099093
mistral,inst,reader,pair_11,9,0.2903225806451613,0.0,0.0
mistral,inst,reader,pair_11,10,0.3225806451612903,0.0,0.0
mistral,inst,reader,pair_11,11,0.3548387096774194,0.06716913024243334,0.0
mistral,inst,reader,pair_11,12,0.3870967741935484,0.13893242290950855,0.1175661452633449
mistral,inst,reader,pair_11,13,0.41935483870967744,0.12703600344040444,0.03628772954973455
mistral,inst,reader,pair_11,14,0.45161290322580644,0.14751065199451177,0.1988612709573056
mistral,inst,reader,pair_11,15,0.4838709677419355,0.028261334944470893,0.13020832707236593
mistral,inst,reader,pair_11,16,0.5161290322580645,0.20306650301203394,0.17872149968771528
mistral,inst,reader,pair_11,17,0.5483870967741935,0.06655791145789403,0.3044071451037535
mistral,inst,reader,pair_11,18,0.5806451612903226,0.2723955286032585,0.20856239477641095
mistral,inst,reader,pair_11,19,0.6129032258064516,0.2794740083194866,0.35712927037350867
mistral,inst,reader,pair_11,20,0.6451612903225806,0.4242592332664539,0.38118366143073096
mistral,inst,reader,pair_11,21,0.6774193548387096,0.5503483149991002,0.6087013820445518
mistral,inst,reader,pair_11,22,0.7096774193548387,0.5431821939180599,0.5861600524150701
mistral,inst,reader,pair_11,23,0.7419354838709677,0.6203865365926381,0.839958163985401
mistral,inst,reader,pair_11,24,0.7741935483870968,0.7814708160945729,0.7988731752514376
mistral,inst,reader,pair_11,25,0.8064516129032258,1.1497184155842033,0.9583315576561021
mistral,inst,reader,pair_11,26,0.8387096774193549,1.1420744333009254,0.9823957450306242
mistral,inst,reader,pair_11,27,0.8709677419354839,1.2008979035814198,0.906399072703633
mistral,inst,reader,pair_11,28,0.9032258064516129,1.3424998074511478,0.9713942902351085
mistral,inst,reader,pair_11,29,0.9354838709677419,1.5286085809818986,0.9667737563411716
mistral,inst,reader,pair_11,30,0.967741935483871,1.3760507989402688,1.1272158228913944
mistral,inst,reader,pair_11,31,1.0,1.3818464240246202,1.1476552860757523
mistral,inst,reader,pair_12,0,0.0,0.05796599830372151,0.12070007460333268
mistral,inst,reader,pair_12,1,0.03225806451612903,0.014736843166526447,0.0035119828268810396
mistral,inst,reader,pair_12,2,0.06451612903225806,0.03262031963167906,0.008820043620298871
mistral,inst,reader,pair_12,3,0.0967741935483871,0.0,0.0061334547245668275
mistral,inst,reader,pair_12,4,0.12903225806451613,0.10421738696570872,0.015412176730736641
mistral,inst,reader,pair_12,5,0.16129032258064516,0.004356062059322889,0.0
mistral,inst,reader,pair_12,6,0.1935483870967742,0.05123746600327071,0.04403651959622007
mistral,inst,reader,pair_12,7,0.22580645161290322,0.042086556434926745,0.0
mistral,inst,reader,pair_12,8,0.25806451612903225,0.0,0.0
mistral,inst,reader,pair_12,9,0.2903225806451613,0.00515087943696368,0.0
mistral,inst,reader,pair_12,10,0.3225806451612903,0.06571804717469033,0.0
mistral,inst,reader,pair_12,11,0.3548387096774194,0.0,0.10522606063350487
mistral,inst,reader,pair_12,12,0.3870967741935484,0.0018803229221918127,0.0524002470910487
mistral,inst,reader,pair_12,13,0.41935483870967744,0.0,0.04090420140397896
mistral,inst,reader,pair_12,14,0.45161290322580644,0.03022615352989996,0.09940829565000872
mistral,inst,reader,pair_12,15,0.4838709677419355,0.13314964912662192,0.07383779929151271
mistral,inst,reader,pair_12,16,0.5161290322580645,0.06822867991079547,0.302731375698513
mistral,inst,reader,pair_12,17,0.5483870967741935,0.1118521607943258,0.33338440689463655
mistral,inst,reader,pair_12,18,0.5806451612903226,0.03419781783629189,0.2662304017021177
mistral,inst,reader,pair_12,19,0.6129032258064516,0.34339775409102036,0.4116936647462516
mistral,inst,reader,pair_12,20,0.6451612903225806,0.4557792666898538,0.41143147446486295
mistral,inst,reader,pair_12,21,0.6774193548387096,0.4548233697910214,0.34389451087475226
mistral,inst,reader,pair_12,22,0.7096774193548387,0.4601864869426296,0.6726470714288546
mistral,inst,reader,pair_12,23,0.7419354838709677,0.664461209365426,0.7934377149708709
mistral,inst,reader,pair_12,24,0.7741935483870968,0.8347512202120703,0.857820075669277
mistral,inst,reader,pair_12,25,0.8064516129032258,0.927829332572076,0.8088656958717293
mistral,inst,reader,pair_12,26,0.8387096774193549,1.2036375445754557,1.0068267198270746
mistral,inst,reader,pair_12,27,0.8709677419354839,1.217048309601707,1.0848174117830316
mistral,inst,reader,pair_12,28,0.9032258064516129,1.3671254548690557,1.153976265362969
mistral,inst,reader,pair_12,29,0.9354838709677419,1.3284142108452275,1.036985843478472
mistral,inst,reader,pair_12,30,0.967741935483871,1.4022117788930075,1.1520443391581718
mistral,inst,reader,pair_12,31,1.0,1.323322183599753,0.9656414517187719
mistral,inst,reader,pair_13,0,0.0,0.0336578641233415,0.10055271297312185
mistral,inst,reader,pair_13,1,0.03225806451612903,0.011263630848463088,0.0
mistral,inst,reader,pair_13,2,0.06451612903225806,0.01604053461117,0.019923502485386546
mistral,inst,reader,pair_13,3,0.0967741935483871,0.0,0.025771019793403297
mistral,inst,reader,pair_13,4,0.12903225806451613,0.09682143346868478,0.0371471408029209
mistral,inst,reader,pair_13,5,0.16129032258064516,0.0,0.06699349180164706
mistral,inst,reader,pair_13,6,0.1935483870967742,0.05174027773517545,0.0
mistral,inst,reader,pair_13,7,0.22580645161290322,0.10820240653709431,0.07738979707363043
mistral,inst,reader,pair_13,8,0.25806451612903225,0.03273854835896843,0.05309158750037339
mistral,inst,reader,pair_13,9,0.2903225806451613,0.02540512751286651,0.0
mistral,inst,reader,pair_13,10,0.3225806451612903,0.06170102390266832,0.03145963165056981
mistral,inst,reader,pair_13,11,0.3548387096774194,0.10455446693370041,0.0
mistral,inst,reader,pair_13,12,0.3870967741935484,0.0,0.0
mistral,inst,reader,pair_13,13,0.41935483870967744,0.11266430420912175,0.06639920975524814
mistral,inst,reader,pair_13,14,0.45161290322580644,0.0,0.0
mistral,inst,reader,pair_13,15,0.4838709677419355,0.26420247112801604,0.13281211423324338
mistral,inst,reader,pair_13,16,0.5161290322580645,0.03623193442673978,0.128120989035742
mistral,inst,reader,pair_13,17,0.5483870967741935,0.2171687677410813,0.19397095726021021
mistral,inst,reader,pair_13,18,0.5806451612903226,0.08860719805082977,0.2726980645581846
mistral,inst,reader,pair_13,19,0.6129032258064516,0.3741415923487227,0.45479292816624817
mistral,inst,reader,pair_13,20,0.6451612903225806,0.43864003547086866,0.3862064679930236
mistral,inst,reader,pair_13,21,0.6774193548387096,0.3279274134284632,0.5027568680037651
mistral,inst,reader,pair_13,22,0.7096774193548387,0.5393020935633634,0.6297764782804204
mistral,inst,reader,pair_13,23,0.7419354838709677,0.7877244407642309,0.6795242254569837
mistral,inst,reader,pair_13,24,0.7741935483870968,0.7967568267178051,0.7256544796495865
mistral,inst,reader,pair_13,25,0.8064516129032258,1.0534501775135816,0.9253681429415003
mistral,inst,reader,pair_13,26,0.8387096774193549,1.1873132361866485,0.8577770189492255
mistral,inst,reader,pair_13,27,0.8709677419354839,1.1772383761683658,1.1193987439156936
mistral,inst,reader,pair_13,28,0.9032258064516129,1.3266624445816033,1.1555592371940377
mistral,inst,reader,pair_13,29,0.9354838709677419,1.431069435335905,1.1548685884256973
mistral,inst,reader,pair_13,30,0.967741935483871,1.3486559243508822,1.1137516493188377
mistral,inst,reader,pair_13,31,1.0,1.4543012521329037,1.3310471536535213
mistral,inst,reader,pair_14,0,0.0,0.0595486246586357,0.0
mistral,inst,reader,pair_14,1,0.03225806451612903,0.01517752908629375,0.03616608852374718
mistral,inst,reader,pair_14,2,0.06451612903225806,0.0,0.060762180053211184
mistral,inst,reader,pair_14,3,0.0967741935483871,0.08876746500890255,0.20002327709721746
